etime;sla2;ews_hits_20_wiki;ews2usage_23_NumberOfGroups;sla1;ews2usage_23_numberOflectures;ews_hits_20_phpbb;ews_hits_20_webdav;ews2usage_23_numberOfUsers;ews_hits_20_ews2;ews2usage_23_login5minutes
1287066000; 0; 1.1379324955e+00; 9.1900000000e+02; 0; 8.7590000000e+03; 1.4551149087e+00; 1.0527448453e+00; 4.8458993333e+04; 1.6458738393e+01; 7.5033333333e+01
1287066300; 0; 2.5041525286e+00; 9.1900000000e+02; 0; 8.7590000000e+03; 1.4566344038e+00; 1.1129321521e+00; 4.8459993333e+04; 1.9254567590e+01; 8.6920000000e+01
1287066600; 0; 2.6490888889e+00; 9.1900000000e+02; 0; 8.7580066667e+03; 2.0294888889e+00; 9.7095555556e-01; 4.8462980000e+04; 2.1187155556e+01; 9.2960000000e+01
1287066900; 0; 2.5558160535e+00; 9.1900000000e+02; 0; 8.7580000000e+03; 2.4752946860e+00; 1.4283618729e+00; 4.8462006667e+04; 2.1353484950e+01; 9.2006666667e+01
1287067200; 0; 1.1475648989e+00; 9.1900000000e+02; 0; 8.7580000000e+03; 8.3936828928e-01; 1.1305743397e+00; 4.8462000000e+04; 2.2123673411e+01; 9.2000000000e+01
1287067500; 0; 1.5969523810e+00; 9.1900000000e+02; 0; 8.7580000000e+03; 1.8101148025e+00; 1.3750193429e+00; 4.8464980000e+04; 2.2656441639e+01; 1.0094000000e+02
1287067800; 0; 7.7476923077e-01; 9.1900000000e+02; 0; 8.7580000000e+03; 1.0552772204e+00; 1.0058332962e+00; 4.8466986667e+04; 1.8602482497e+01; 8.4113333333e+01
1287068100; 0; 1.3171045234e+00; 9.1900000000e+02; 0; 8.7580000000e+03; 9.1407641566e-01; 1.2847730530e+00; 4.8467000000e+04; 1.8180721489e+01; 8.5993333333e+01
1287068400; 0; 1.3001262458e+00; 9.1900000000e+02; 0; 8.7580000000e+03; 1.3537130306e+00; 1.2535492063e+00; 4.8469980000e+04; 1.7229707124e+01; 8.3020000000e+01
1287068700; 0; 5.6824444444e-01; 9.1900000000e+02; 0; 8.7580000000e+03; 9.0966666667e-01; 9.3215555556e-01; 4.8470993333e+04; 1.9054377778e+01; 8.6973333333e+01
1287069000; 0; 2.5599333333e+00; 9.1900000000e+02; 1; 8.7580000000e+03; 2.7112222222e+00; 1.1684000000e+00; 4.8472986667e+04; 2.1662577778e+01; 9.4946666667e+01
1287069300; 0; 6.2843760684e-01; 9.1900000000e+02; 0; 8.7580000000e+03; 7.0252567819e-01; 1.0742214047e+00; 4.8475980000e+04; 1.8954745151e+01; 8.0100000000e+01
1287069600; 0; 1.3497035523e+00; 9.1900000000e+02; 0; 8.7580000000e+03; 1.5254416160e+00; 1.1790492487e+00; 4.8477993333e+04; 2.2897052856e+01; 9.7940000000e+01
1287069900; 1; 1.4427255076e+00; 9.1900000000e+02; 0; 8.7580000000e+03; 1.2584771502e+00; 1.3455515688e+00; 4.8478993333e+04; 2.3095424216e+01; 1.0296666667e+02
1287070200; 0; 5.5446057228e-01; 9.1900000000e+02; 0; 8.7580000000e+03; 8.8875681903e-01; 1.0753991825e+00; 4.8481980000e+04; 2.1097032404e+01; 1.0200666667e+02
1287070500; 0; 7.0379952370e-01; 9.1900000000e+02; 0; 8.7580000000e+03; 4.9300966307e-01; 1.2055387282e+00; 4.8482000000e+04; 2.1924099305e+01; 1.0499000000e+02
1287070800; 1; 1.6072732374e+00; 9.1900000000e+02; 1; 8.7580000000e+03; 7.1516685124e-01; 1.0212398671e+00; 4.8485973333e+04; 2.2443201624e+01; 1.0301333333e+02
1287071100; 0; 1.7301132521e+00; 9.1900000000e+02; 0; 8.7580000000e+03; 1.3281221853e+00; 1.4291477298e+00; 4.8488980000e+04; 2.3666233592e+01; 1.0598000000e+02
1287071400; 0; 1.8218240203e+00; 9.1900000000e+02; 0; 8.7580000000e+03; 1.5496433294e+00; 1.6135497061e+00; 4.8489990000e+04; 2.2616041845e+01; 1.0996000000e+02
1287071700; 0; 1.6577738387e+00; 9.1900000000e+02; 0; 8.7580000000e+03; 1.0632789298e+00; 1.3186581197e+00; 4.8495960000e+04; 2.2845057897e+01; 1.0900666667e+02
1287072000; 0; 1.2924444444e+00; 9.1900000000e+02; 0; 8.7599866667e+03; 9.7391111111e-01; 1.8961111111e+00; 4.8498980000e+04; 2.1254022222e+01; 1.0502666667e+02
1287072300; 0; 1.2145531773e+00; 9.1900000000e+02; 0; 8.7600000000e+03; 1.4715725009e+00; 1.5940267559e+00; 4.8498006667e+04; 2.0958433816e+01; 1.0500000000e+02
1287072600; 0; 2.4596498929e+00; 9.1900000000e+02; 0; 8.7600000000e+03; 2.5785457739e+00; 1.0708219284e+00; 4.8498000000e+04; 2.0917892353e+01; 9.8023333333e+01
1287072900; 0; 1.2374524854e+00; 9.1900000000e+02; 0; 8.7600000000e+03; 1.0788150585e+00; 1.1552068713e+00; 4.8500950000e+04; 2.2034407164e+01; 1.1078333333e+02
1287073200; 0; 5.8503003003e-01; 9.1900000000e+02; 0; 8.7609833333e+03; 1.0606861862e+00; 1.0624084084e+00; 4.8501983333e+04; 1.9618963213e+01; 9.1333333333e+01
1287073500; 0; 8.1918108108e-01; 9.1900000000e+02; 0; 8.7610000000e+03; 5.7828048048e-01; 1.0267804805e+00; 4.8502000000e+04; 1.4599981231e+01; 7.8043333333e+01
1287073800; 1; 2.1616259136e+00; 9.1900000000e+02; 1; 8.7629933333e+03; 1.4257317460e+00; 1.1656481358e+00; 4.8502000000e+04; 1.7372730712e+01; 7.5010000000e+01
1287074100; 0; 1.3488185308e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 1.0194126984e+00; 8.8521853082e-01; 4.8502993333e+04; 1.8376658176e+01; 9.2880000000e+01
1287074400; 0; 2.7909489110e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 2.3630568475e+00; 1.1279265412e+00; 4.8503000000e+04; 2.0487538944e+01; 9.3000000000e+01
1287074700; 0; 1.3163179028e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 8.7276066533e-01; 1.2504347539e+00; 4.8502010000e+04; 2.0185314625e+01; 8.4090000000e+01
1287075000; 0; 6.7062252399e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 1.1896583569e+00; 1.1167644064e+00; 4.8504950000e+04; 1.6947086947e+01; 8.4983333333e+01
1287075300; 0; 7.6672513246e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 4.6008374629e-01; 5.5854834801e-01; 4.8507980000e+04; 1.4887210831e+01; 5.9173333333e+01
1287075600; 0; 4.7627441860e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 4.4675149502e-01; 9.0644817276e-01; 4.8508000000e+04; 1.8490137542e+01; 8.6720000000e+01
1287075900; 0; 6.1727513935e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 6.5674091416e-01; 9.6598963211e-01; 4.8510970000e+04; 1.7985400446e+01; 8.3040000000e+01
1287076200; 0; 9.1136930509e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 1.0010368636e+00; 7.0839925678e-01; 4.8511993333e+04; 1.7331021776e+01; 8.1013333333e+01
1287076500; 0; 8.7650137495e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 8.9703448532e-01; 9.6814477889e-01; 4.8512993333e+04; 1.8354307098e+01; 7.8020000000e+01
1287076800; 0; 6.2542361582e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 5.1291021752e-01; 9.0056411738e-01; 4.8513000000e+04; 1.7183341333e+01; 8.2983333333e+01
1287077100; 0; 9.1140834256e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 6.3252196382e-01; 7.8742443706e-01; 4.8515980000e+04; 1.6014484902e+01; 7.1080000000e+01
1287077400; 0; 7.4115555556e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 3.7506666667e-01; 8.5951111111e-01; 4.8517986667e+04; 1.5993422222e+01; 7.2986666667e+01
1287077700; 0; 8.8863455964e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 2.6494150873e-01; 1.0621881828e+00; 4.8519986667e+04; 1.8425150650e+01; 7.7966666667e+01
1287078000; 0; 1.0327439564e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 7.3927495491e-01; 8.6445323467e-01; 4.8520996667e+04; 1.7385591173e+01; 7.5010000000e+01
1287078300; 0; 1.1091251384e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 1.2853820598e+00; 8.8028792913e-01; 4.8524973333e+04; 1.5418493909e+01; 8.0960000000e+01
1287078600; 0; 8.5159970122e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 6.9393063390e-01; 8.8585096658e-01; 4.8527970000e+04; 1.7439187384e+01; 8.0010000000e+01
1287078900; 0; 7.4122421905e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 8.2015574483e-01; 7.4465844649e-01; 4.8529993333e+04; 1.4640657577e+01; 7.5016666667e+01
1287079200; 0; 2.4800766057e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 2.4215982661e+00; 7.7864660885e-01; 4.8530993333e+04; 1.4105836358e+01; 7.0033333333e+01
1287079500; 0; 8.7686917521e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 8.1668175179e-01; 6.3784194473e-01; 4.8533950000e+04; 1.5399419775e+01; 6.6066666667e+01
1287079800; 0; 9.2846310969e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 6.4622866677e-01; 8.4283510284e-01; 4.8534986667e+04; 1.4727497924e+01; 6.9946666667e+01
1287080100; 0; 4.6313020134e-01; 9.1900000000e+02; 1; 8.7630000000e+03; 6.4002863535e-01; 7.9368202834e-01; 4.8534006667e+04; 1.3799498583e+01; 6.8013333333e+01
1287080400; 0; 2.6884147157e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 6.6205930881e-01; 5.2687194352e-01; 4.8533006667e+04; 1.0287741509e+01; 4.4160000000e+01
1287080700; 0; 1.2401681776e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 8.9068323505e-01; 6.6728755941e-01; 4.8533000000e+04; 1.2554839047e+01; 6.3933333333e+01
1287081000; 0; 1.5155223419e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 1.5030565613e+00; 4.7639784234e-01; 4.8535950000e+04; 1.1580404083e+01; 5.0233333333e+01
1287081300; 1; 3.7041728913e-01; 9.1900000000e+02; 1; 8.7630000000e+03; 4.8875549065e-01; 5.0795413499e-01; 4.8536990000e+04; 1.3594109345e+01; 6.6830000000e+01
1287081600; 0; 6.6693244740e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 4.6201550388e-01; 7.8037652270e-01; 4.8537986667e+04; 1.3453997785e+01; 6.8973333333e+01
1287081900; 0; 8.3282923439e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 4.1686882651e-01; 6.0372750786e-01; 4.8538000000e+04; 1.4551825756e+01; 6.1133333333e+01
1287082200; 0; 6.3535570470e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 5.0246107383e-01; 3.3930671141e-01; 4.8538000000e+04; 1.3880304698e+01; 6.8920000000e+01
1287082500; 1; 2.5178769575e+00; 9.1900000000e+02; 1; 8.7630000000e+03; 2.1876843400e+00; 9.1695727069e-01; 4.8538000000e+04; 1.5437223266e+01; 7.1970000000e+01
1287082800; 1; 1.3008008203e+00; 9.1900000000e+02; 1; 8.7630000000e+03; 1.6983601044e+00; 7.8379828486e-01; 4.8540990000e+04; 1.4669287845e+01; 7.6983333333e+01
1287083100; 0; 1.3878529240e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 9.3347353801e-01; 4.0914619883e-01; 4.8541996667e+04; 1.4710380117e+01; 5.9060000000e+01
1287083400; 1; 1.0492229214e+00; 9.1900000000e+02; 1; 8.7630000000e+03; 8.5414411342e-01; 5.8890526903e-01; 4.8543966667e+04; 1.3469199965e+01; 5.9000000000e+01
1287083700; 1; 1.0530271077e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 6.3746204587e-01; 5.8809231214e-01; 4.8545973333e+04; 1.4458112794e+01; 6.7880000000e+01
1287084000; 0; 1.1922729604e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 7.3322686496e-01; 7.2255234230e-01; 4.8546983333e+04; 1.5796341427e+01; 7.0950000000e+01
1287084300; 0; 5.5974630872e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 6.0464899329e-01; 4.7914832215e-01; 4.8547990000e+04; 1.2648687919e+01; 6.1100000000e+01
1287084600; 0; 1.3745432343e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 9.1435016502e-01; 4.8506369637e-01; 4.8548000000e+04; 1.2816463696e+01; 6.1000000000e+01
1287084900; 0; 1.1831297386e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 3.3949848363e-01; 5.2287864597e-01; 4.8548000000e+04; 1.2529545313e+01; 4.6300000000e+01
1287085200; 0; 1.2362825826e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 4.4256246246e-01; 1.2252909910e+00; 4.8548993333e+04; 1.5801335435e+01; 7.3813333333e+01
1287085500; 0; 8.6582222222e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 5.4928888889e-01; 7.3002222222e-01; 4.8549993333e+04; 1.1475844444e+01; 5.9100000000e+01
1287085800; 0; 4.7086146414e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 6.2491527313e-01; 5.9619338536e-01; 4.8550000000e+04; 1.1086032404e+01; 4.8073333333e+01
1287086100; 0; 5.5637186919e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 5.0374028242e-01; 7.4616217020e-01; 4.8551993333e+04; 1.1581667596e+01; 5.5973333333e+01
1287086400; 0; 1.1707038391e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 1.1175471023e+00; 8.5677460317e-01; 4.8552996667e+04; 1.3253550203e+01; 6.2976666667e+01
1287086700; 0; 1.5574183832e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 7.3921956441e-01; 1.1414253968e+00; 4.8556973333e+04; 1.2120972019e+01; 6.9953333333e+01
1287087000; 0; 1.0734992196e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 8.2216863619e-01; 9.2454529915e-01; 4.8557000000e+04; 1.1053932813e+01; 5.8080000000e+01
1287087300; 0; 1.4406217106e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 3.5703926340e-01; 9.4345344578e-01; 4.8557000000e+04; 1.2817996607e+01; 6.0990000000e+01
1287087600; 0; 1.3936568475e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 1.6612365449e+00; 9.6320125508e-01; 4.8556006667e+04; 1.0396292802e+01; 5.0073333333e+01
1287087900; 0; 8.4368888889e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 8.9851111111e-01; 7.5804444444e-01; 4.8556993333e+04; 1.0065444444e+01; 4.3046666667e+01
1287088200; 0; 4.6738372352e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 4.3783961353e-01; 1.0349218135e+00; 4.8557993333e+04; 9.6648815310e+00; 4.9953333333e+01
1287088500; 0; 9.2205902288e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 3.8885791324e-01; 5.4649029434e-01; 4.8558000000e+04; 1.0515418875e+01; 4.7010000000e+01
1287088800; 0; 5.6242392027e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 3.4032469546e-01; 9.5392122554e-01; 4.8559986667e+04; 1.0278277372e+01; 4.7000000000e+01
1287089100; 0; 1.6781146042e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 1.8560459309e+00; 4.5155057599e-01; 4.8560993333e+04; 8.8922346340e+00; 3.7066666667e+01
1287089400; 0; 4.8401872910e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 4.6800962467e-01; 4.1012720178e-01; 4.8561000000e+04; 8.1790209216e+00; 3.6003333333e+01
1287089700; 0; 7.3006068660e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 4.0550900701e-01; 5.2784507198e-01; 4.8561000000e+04; 9.7820063861e+00; 4.1980000000e+01
1287090000; 0; 4.5518375784e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 2.6096877076e-01; 5.5647715024e-01; 4.8562986667e+04; 6.6411158361e+00; 3.8026666667e+01
1287090300; 0; 7.6712478632e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 5.3328294314e-01; 6.2495971758e-01; 4.8563000000e+04; 8.3064075808e+00; 3.4026666667e+01
1287090600; 0; 1.7144467161e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 2.9316799816e-01; 4.5571706352e-01; 4.8563000000e+04; 7.0573713782e+00; 3.1010000000e+01
1287090900; 0; 1.1968284976e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 7.9992683647e-01; 5.0963433001e-01; 4.8563000000e+04; 7.9307765965e+00; 3.5966666667e+01
1287091200; 0; 5.8601575622e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 3.3757406169e-01; 4.5189498328e-01; 4.8563993333e+04; 7.8534016351e+00; 3.1033333333e+01
1287091500; 0; 1.1082397993e+00; 9.1900000000e+02; 1; 8.7630000000e+03; 1.0908037161e+00; 4.6661612783e-01; 4.8563003333e+04; 7.7403761427e+00; 2.8010000000e+01
1287091800; 0; 5.7844444444e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 4.2224444444e-01; 5.1317777778e-01; 4.8563996667e+04; 8.5406555556e+00; 3.4976666667e+01
1287092100; 0; 9.7209940938e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 1.0742239203e+00; 2.7322827612e-01; 4.8564996667e+04; 5.0084999262e+00; 2.2043333333e+01
1287092400; 0; 1.4886725729e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 1.1313163529e-01; 2.5014950166e-01; 4.8565000000e+04; 3.5828222961e+00; 1.3060000000e+01
1287092700; 0; 1.4380951319e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 1.6682036418e-01; 3.1727424749e-01; 4.8565993333e+04; 4.2429972501e+00; 1.6973333333e+01
1287093000; 0; 7.5542954181e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 5.5352529843e-01; 4.3482431286e-01; 4.8567993333e+04; 6.0272701549e+00; 2.4973333333e+01
1287093300; 0; 2.4089165006e+00; 9.1900000000e+02; 0; 8.7630000000e+03; 2.4936543374e+00; 3.6050143965e-01; 4.8568993333e+04; 4.5333992617e+00; 2.2020000000e+01
1287093900; 0; 4.3189368771e-02; 9.1900000000e+02; 0; 8.7630000000e+03; 1.1627906977e-01; 1.8604651163e-01; 4.8568003333e+04; 2.6146179402e+00; 1.2013333333e+01
1287094200; 0; 1.2611015135e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 1.2328630491e-01; 3.2241808786e-01; 4.8568000000e+04; 3.2159641196e+00; 1.3986666667e+01
1287094500; 0; 3.5299606094e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 3.4300728354e-01; 2.4467506503e-01; 4.8568000000e+04; 3.6459705686e+00; 1.8966666667e+01
1287094800; 0; 2.1048826468e-02; 9.1900000000e+02; 0; 8.7630000000e+03; 2.1015381652e-02; 3.0544283825e-01; 4.8568000000e+04; 1.7935802620e+00; 1.0030000000e+01
1287095100; 0; 2.1866622370e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 9.2844001477e-02; 1.6428209671e-01; 4.8568000000e+04; 2.2634713917e+00; 1.5960000000e+01
1287095400; 0; 2.6724147157e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 2.1656425121e-01; 2.3364184318e-01; 4.8568000000e+04; 3.5166941657e+00; 1.6993333333e+01
1287095700; 0; 8.0819186176e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 1.0039130435e-01; 1.8018037904e-01; 4.8568000000e+04; 2.6130502787e+00; 1.4010000000e+01
1287096000; 0; 1.5501450720e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 2.3211627907e-01; 2.4893887043e-01; 4.8568000000e+04; 1.9225648948e+00; 1.2006666667e+01
1287096300; 0; 7.5595215947e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 3.7901705426e-01; 1.8046112957e-01; 4.8568000000e+04; 2.6981128830e+00; 1.2000000000e+01
1287096600; 0; 6.7282586399e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 5.0418327759e-01; 2.9023010033e-01; 4.8568993333e+04; 2.7455361576e+00; 1.0013333333e+01
1287096900; 0; 1.7773360445e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 1.2419723182e-01; 1.5990677674e-01; 4.8569000000e+04; 2.4627407712e+00; 1.2990000000e+01
1287097200; 0; 1.1706275378e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 2.1273060170e-01; 1.2026312292e-01; 4.8569000000e+04; 1.7911675157e+00; 8.0333333333e+00
1287097500; 0; 9.3798959495e-02; 9.1900000000e+02; 0; 8.7630000000e+03; 1.6753147529e-01; 1.4365395764e-01; 4.8569000000e+04; 1.5401162393e+00; 7.0066666667e+00
1287097800; 0; 2.0179261251e-02; 9.1900000000e+02; 0; 8.7630000000e+03; 8.6648222017e-02; 1.0643729375e-01; 4.8569000000e+04; 1.1574205639e+00; 6.0033333333e+00
1287098100; 0; 1.3377334810e-02; 9.1900000000e+02; 0; 8.7630000000e+03; 1.3820302695e-02; 6.0308748616e-02; 4.8569000000e+04; 1.5970409745e+00; 5.0066666667e+00
1287098400; 0; 1.0055444073e-02; 9.1900000000e+02; 0; 8.7630000000e+03; 1.0055444073e-02; 6.3521516165e-02; 4.8569993333e+04; 7.2825863991e-01; 3.0133333333e+00
1287098700; 0; 6.6558146942e-03; 9.1900000000e+02; 0; 8.7630000000e+03; 6.6558146942e-03; 4.6568406316e-02; 4.8570000000e+04; 5.6862065134e-01; 4.9933333333e+00
1287099000; 0; 3.9075540790e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 1.6599852344e-02; 8.3087855297e-02; 4.8570000000e+04; 9.9380959764e-01; 6.9866666667e+00
1287099300; 0; 4.1789535489e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 3.4332961724e-03; 2.7133036046e-02; 4.8570000000e+04; 6.9765893720e-01; 1.0400000000e+00
1287099600; 0; 1.9344226047e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 7.2857216932e-02; 8.6179994593e-02; 4.8570000000e+04; 4.4601762242e-01; 3.9900000000e+00
1287099900; 0; 1.2846068660e-03; 9.1900000000e+02; 0; 8.7630000000e+03; 4.8726467331e-04; 7.1980804725e-03; 4.8570000000e+04; 1.4203455150e-01; 2.6666666667e-02
1287100200; 0; 1.3288740245e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 6.3121516165e-02; 1.1299873653e-01; 4.8570993333e+04; 1.0407772575e+00; 2.9800000000e+00
1287100500; 0; 3.0246595333e-02; 9.1900000000e+02; 0; 8.7630000000e+03; 9.2924995463e-02; 1.1627051412e-01; 4.8571000000e+04; 1.1061139939e+00; 5.9900000000e+00
1287100800; 0; 7.3043779993e-02; 9.1900000000e+02; 0; 8.7630000000e+03; 1.7175710594e-02; 9.3486304910e-02; 4.8571993333e+04; 7.0601985973e-01; 4.0133333333e+00
1287101100; 0; 3.8110739502e-03; 9.1900000000e+02; 0; 8.7630000000e+03; 3.4332961724e-03; 5.0454998142e-02; 4.8572000000e+04; 2.9704117428e-01; 1.0200000000e+00
1287101400; 0; 3.3223332111e-03; 9.1900000000e+02; 0; 8.7630000000e+03; 3.3223332111e-03; 2.0034333715e-02; 4.8572000000e+04; 4.8110286411e-01; 1.0000000000e+00
1287101700; 0; 9.9554817276e-03; 9.1900000000e+02; 0; 8.7630000000e+03; 6.6443706165e-03; 5.9732890365e-02; 4.8572000000e+04; 5.2305596161e-01; 3.9800000000e+00
1287102000; 0; 1.0033221851e-02; 9.1900000000e+02; 0; 8.7630000000e+03; 1.0010999628e-02; 1.7010925307e-02; 4.8572000000e+04; 5.3503849870e-01; 2.0133333333e+00
1287102300; 0; 3.3444816054e-05; 9.1900000000e+02; 0; 8.7630000000e+03; 6.6558146942e-03; 4.3101145568e-02; 4.8572000000e+04; 7.7940977122e-02; 1.0033333333e+00
1287102600; 0; 1.6610925307e-02; 9.1900000000e+02; 0; 8.7630000000e+03; 1.6655222095e-02; 3.6831964800e-02; 4.8572000000e+04; 2.2641799724e-01; 1.0000000000e+00
1287102900; 0; 1.5899261844e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 6.9590625081e-02; 6.6346329774e-02; 4.8572000000e+04; 4.2458975470e-01; 1.9966666667e+00
1287103200; 0; 7.6853451458e-03; 9.1900000000e+02; 0; 8.7630000000e+03; 3.7762273902e-03; 2.3620745663e-02; 4.8572000000e+04; 2.3792388335e-01; 1.0066666667e+00
1287103500; 0; 3.3666295058e-03; 9.1900000000e+02; 0; 8.7630000000e+03; 3.3444072835e-03; 4.6666146414e-02; 4.8572000000e+04; 3.2050754366e-01; 2.9866666667e+00
1287103800; 0; 1.7550395004e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 3.3223332111e-03; 2.3334370382e-02; 4.8572000000e+04; 1.6994066601e-01; 3.0000000000e+00
1287104100; 0; 4.4849760059e-03; 9.1900000000e+02; 0; 8.7630000000e+03; 3.3332595054e-03; 2.0021705426e-02; 4.8572000000e+04; 3.8852956811e-01; 1.0133333333e+00
1287104400; 0; 6.6665923449e-03; 9.1900000000e+02; 0; 8.7630000000e+03; 7.9754663694e-02; 9.9798885173e-02; 4.8572000000e+04; 7.4012508361e-01; 1.9933333333e+00
1287104700; 0; 2.2849405734e-01; 9.1900000000e+02; 0; 8.7630000000e+03; 3.5787434675e-03; 1.0268002978e-02; 4.8572000000e+04; 2.5412497176e-01; 1.0033333333e+00
1287105000; 0; 4.8504242640e-03; 9.1900000000e+02; 0; 8.7649866667e+03; 3.3443334556e-03; 6.7108153054e-03; 4.8572000000e+04; 1.6447034597e-01; 1.0000000000e+00
1287105300; 0; 9.9677814939e-02; 9.1900000000e+02; 0; 8.7650000000e+03; 1.1148272018e-05; 3.3244518766e-02; 4.8572000000e+04; 3.3941293200e-01; 3.3333333333e-03
1287105600; 0; 5.3312292359e-02; 9.1900000000e+02; 0; 8.7650000000e+03; 0.0000000000e+00; 6.7334809893e-03; 4.8572000000e+04; 1.0378006645e-01; 0.0000000000e+00
1287105900; 0; 2.5616262403e-01; 9.1900000000e+02; 0; 8.7650000000e+03; 6.6443701226e-03; 1.9977407156e-02; 4.8572000000e+04; 1.3689618774e-01; 9.9333333333e-01
1287106200; 0; 1.7414341641e-02; 9.1900000000e+02; 0; 8.7650000000e+03; 1.6578221239e-02; 6.6892595103e-03; 4.8572000000e+04; 2.2892883995e-01; 1.0000000000e+00
1287106500; 0; 1.1074197121e-04; 9.1900000000e+02; 0; 8.7650000000e+03; 1.1074197121e-04; 9.9776301218e-03; 4.8572000000e+04; 6.4439350314e-02; 6.6666666667e-03
1287106800; 0; 3.3221850613e-03; 9.1900000000e+02; 0; 8.7650000000e+03; 0.0000000000e+00; 6.7110367893e-03; 4.8572000000e+04; 1.1669869937e-01; 0.0000000000e+00
1287107100; 0; 1.1259143620e-01; 9.1900000000e+02; 0; 8.7650000000e+03; 0.0000000000e+00; 6.6446664222e-03; 4.8572000000e+04; 1.4277114190e-01; 0.0000000000e+00
1287107400; 0; 7.0518931692e-02; 9.1900000000e+02; 0; 8.7650000000e+03; 7.6410256410e-02; 6.6487998015e-02; 4.8572000000e+04; 4.5609173435e-01; 1.9866666667e+00
1287107700; 0; 2.3411371237e-04; 9.1900000000e+02; 0; 8.7650000000e+03; 2.5641025641e-04; 6.8674098848e-03; 4.8572000000e+04; 5.1360646600e-02; 6.6666666667e-03
1287108000; 0; 0.0000000000e+00; 9.1900000000e+02; 0; 8.7650000000e+03; 0.0000000000e+00; 9.9557770395e-03; 4.8572000000e+04; 8.9568660022e-02; 0.0000000000e+00
