etime;localhost_mem_swap_4;localhost_mem_buffers_3;localhost_proc_7;localhost_processload_total_29;localhost_traffic_eth0_22;localhost_load_1min_44
1289025900; 4.0341840000e+06; 2.0906051200e+06; 2.1109333333e+02; 1.9036032553e+01; -nan 2.5797807502e+05; 1.0933333333e-01 1.3006666667e-01 1.3006666667e-01
1289026200; 4.0341840000e+06; 2.1268393867e+06; 2.0900666667e+02; 1.4109613959e+01; -nan 2.6444833320e+05; 3.6666666667e-04 9.0133333333e-02 1.1006666667e-01
1289026500; 4.0341840000e+06; 2.3666752000e+06; 2.1198000000e+02; 1.4593309044e+01; -nan 2.6611570649e+04; 9.9333333333e-03 8.0066666667e-02 1.0006666667e-01
1289026800; 4.0341840000e+06; 2.3899942933e+06; 2.1200000000e+02; 1.4229133333e+01; -nan 1.0896596211e+05; 7.9533333333e-02 6.0133333333e-02 8.0133333333e-02
1289027100; 4.0341840000e+06; 2.3792053867e+06; 2.0802666667e+02; 1.4028000000e+01; -nan 3.1169978756e+04; 8.0000000000e-02 1.0966666667e-01 8.9933333333e-02
1289027400; 4.0341840000e+06; 2.3545529600e+06; 2.0800000000e+02; 1.3225377778e+01; -nan 1.2420002556e+04; 1.0466666667e-02 8.0200000000e-02 8.0066666667e-02
1289027700; 4.0341840000e+06; 2.3589772000e+06; 2.2190666667e+02; 1.6627133333e+01; -nan 4.5964028111e+04; 2.9866666667e-02 8.9933333333e-02 8.0000000000e-02
1289028000; 4.0341840000e+06; 2.3542161600e+06; 2.0809333333e+02; 1.3655548495e+01; -nan 2.3503824616e+04; 3.0000000000e-02 7.0133333333e-02 8.0000000000e-02
1289028300; 4.0341840000e+06; 2.2962338133e+06; 2.1198666667e+02; 1.4147788161e+01; -nan 1.4948393302e+04; 6.9866666667e-02 7.9966666667e-02 8.0000000000e-02
1289028600; 4.0341840000e+06; 2.3083414400e+06; 2.0902000000e+02; 1.3908285567e+01; -nan 1.6467181505e+04; 4.6666666667e-04 8.0000000000e-02 8.0000000000e-02
1289028900; 4.0341840000e+06; 2.2995952533e+06; 2.2886666667e+02; 1.5138400000e+01; -nan 3.8093996600e+04; 5.9600000000e-02 1.2966666667e-01 9.9866666667e-02
1289029200; 4.0341840000e+06; 2.2868372267e+06; 2.1112000000e+02; 1.4977800000e+01; -nan 5.9143597844e+04; 5.0066666667e-02 1.0020000000e-01 9.0066666667e-02
1289029500; 4.0341840000e+06; 2.3200445600e+06; 2.1894666667e+02; 1.4003188926e+01; -nan 1.6168880916e+04; 1.1953333333e-01 1.3973333333e-01 9.9933333333e-02
1289029800; 4.0341840000e+06; 2.3202400933e+06; 2.1700666667e+02; 1.4986721964e+01; -nan 6.3353629026e+04; 6.0200000000e-02 1.1010000000e-01 9.0033333333e-02
1289030100; 4.0341840000e+06; 2.2383297333e+06; 2.1898666667e+02; 1.8395206687e+01; -nan 1.0740823325e+05; 3.0833333333e-01 1.4973333333e-01 9.9933333333e-02
1289030400; 4.0341840000e+06; 2.1414302400e+06; 2.1999666667e+02; 1.6915324874e+01; -nan 7.3371306220e+04; 1.8043333333e-01 1.4003333333e-01 1.0000000000e-01
1289030700; 4.0341840000e+06; 1.9375819467e+06; 2.2596000000e+02; 1.9039046438e+01; -nan 1.6590420323e+05; 2.6940000000e-01 1.5986666667e-01 1.0993333333e-01
1289031000; 4.0341840000e+06; 2.0402021067e+06; 2.1507333333e+02; 1.9563244444e+01; -nan 9.8640951022e+04; 2.8986666667e-01 1.7986666667e-01 1.1993333333e-01
1289031300; 4.0341840000e+06; 2.0089981067e+06; 2.2096000000e+02; 1.8556777778e+01; -nan 1.3496246040e+05; 2.1800000000e-02 1.1046666667e-01 1.0013333333e-01
1289031600; 4.0341840000e+06; 2.1155077333e+06; 2.1305333333e+02; 1.6737914158e+01; -nan 1.8096839689e+05; 1.3333333333e-04 8.0200000000e-02 9.0066666667e-02
1289031900; 4.0341840000e+06; 2.1315607067e+06; 2.1001000000e+02; 1.5687856606e+01; -nan 4.1977524053e+04; 1.1960000000e-01 1.2983333333e-01 9.9966666667e-02
1289032200; 4.0341840000e+06; 1.9866926133e+06; 2.4079333333e+02; 2.0683118125e+01; -nan 3.8948737386e+04; 1.1006666667e-01 1.3000000000e-01 9.0066666667e-02
1289032500; 4.0341840000e+06; 2.0643204800e+06; 2.2908000000e+02; 1.9362422222e+01; -nan 1.7000902531e+05; 5.0400000000e-02 1.3000000000e-01 9.0000000000e-02
1289032800; 4.0341840000e+06; 2.1185356800e+06; 2.2204666667e+02; 1.6628288889e+01; -nan 9.1138181978e+04; 5.9933333333e-02 1.0020000000e-01 9.0000000000e-02
1289033100; 4.0341840000e+06; 2.1394262133e+06; 2.1504666667e+02; 1.6275577778e+01; -nan 6.2315538356e+04; 4.0000000000e-04 9.0066666667e-02 8.0066666667e-02
1289033400; 4.0341840000e+06; 2.1090408533e+06; 2.2791333333e+02; 1.6018377778e+01; -nan 1.3184796527e+05; 4.9666666667e-02 1.1980000000e-01 9.9866666667e-02
1289033700; 4.0341840000e+06; 1.9552388533e+06; 2.2204000000e+02; 2.2672000000e+01; -nan 2.5668990182e+05; 4.0066666667e-02 1.1006666667e-01 9.0066666667e-02
1289034000; 4.0341840000e+06; 1.9492770933e+06; 2.3094000000e+02; 1.9677066667e+01; -nan 2.9562277440e+05; 1.0200000000e-02 9.0133333333e-02 8.0066666667e-02
1289034300; 4.0341840000e+06; 1.6682300000e+06; 2.2504000000e+02; 1.7789200000e+01; -nan 2.9488732860e+05; 1.0000000000e-02 7.0133333333e-02 8.0000000000e-02
1289034600; 4.0291577333e+06; 4.6724762667e+05; 2.4288000000e+02; 1.4135395556e+02; -nan 8.5238267584e+05; 2.0662000000e+00 1.2024000000e+00 5.5680000000e-01
1289034900; 4.0285160800e+06; 6.8798850667e+05; 2.4300000000e+02; 5.4882577778e+01; -nan 1.0900431250e+06; 7.3466666667e-02 6.8353333333e-01 5.3020000000e-01
1289035200; 4.0285120000e+06; 9.8610154667e+05; 2.1816666667e+02; 2.5982668971e+01; -nan 7.7521180597e+05; 2.0266666667e-02 3.2240000000e-01 4.2073333333e-01
